timestamp,GHI,temperature,cloud_cover,humidity,wind_speed,hour_of_day,day_of_year,kWh_output
2026-01-01 13:00:00,347.0,27.6,100,77,8.8,13,1,1143.2309028479
2026-01-01 14:00:00,437.0,27.5,100,79,8.5,14,1,1551.128477951728
2026-01-01 15:00:00,636.0,29.6,100,68,8.7,15,1,1171.8649720061037
2026-01-01 16:00:00,653.0,30.0,100,65,9.2,16,1,726.7302135404549
2026-01-01 17:00:00,471.0,29.5,100,68,10.6,17,1,698.2949207590458
2026-01-01 18:00:00,246.0,28.0,100,73,11.9,18,1,561.8328683579971
2026-01-01 19:00:00,71.0,26.9,100,76,7.1,19,1,208.6849092122982
2026-01-01 20:00:00,0.0,25.7,98,87,5.5,20,1,0.0
2026-01-01 21:00:00,0.0,25.5,84,86,7.1,21,1,0.0
2026-01-01 22:00:00,0.0,25.0,95,87,5.5,22,1,0.0
2026-01-01 23:00:00,0.0,24.9,96,88,7.8,23,1,0.0
2026-01-02 00:00:00,0.0,24.1,98,92,4.1,0,2,0.0
2026-01-02 01:00:00,0.0,23.9,100,92,4.4,1,2,0.0
2026-01-02 02:00:00,0.0,24.4,100,90,7.9,2,2,0.0
2026-01-02 03:00:00,0.0,24.2,100,91,7.3,3,2,0.0
2026-01-02 04:00:00,0.0,24.2,100,90,9.4,4,2,0.0
2026-01-02 05:00:00,0.0,23.8,100,90,9.6,5,2,0.0
2026-01-02 06:00:00,0.0,23.5,97,91,8.1,6,2,0.0
2026-01-02 07:00:00,0.0,23.2,99,93,7.8,7,2,0.0
2026-01-02 08:00:00,45.0,24.5,48,92,9.6,8,2,188.92320410141267
2026-01-02 09:00:00,245.0,26.5,91,82,11.1,9,2,824.7790244094806
2026-01-02 10:00:00,474.0,28.0,91,75,12.4,10,2,1181.2471219448064
2026-01-02 11:00:00,644.0,29.4,94,70,12.6,11,2,1927.8271787047254
2026-01-02 12:00:00,782.0,30.5,100,64,13.5,12,2,396.67030345478963
2026-01-02 13:00:00,629.0,29.0,89,67,14.4,13,2,1367.803933509779
2026-01-02 14:00:00,477.0,28.2,100,70,12.8,14,2,995.2169667975138
2026-01-02 15:00:00,707.0,29.5,100,64,14.6,15,2,633.0311392175618
2026-01-02 16:00:00,552.0,27.8,98,75,10.7,16,2,677.176642880271
2026-01-02 17:00:00,412.0,28.4,99,67,13.2,17,2,497.03548150632463
2026-01-02 18:00:00,279.0,27.6,100,68,13.4,18,2,440.78965439166996
2026-01-02 19:00:00,79.0,26.4,100,73,8.4,19,2,199.0789159207301
2026-01-02 20:00:00,1.0,25.6,100,80,7.7,20,2,4.641130845781554
2026-01-02 21:00:00,0.0,25.1,100,82,6.2,21,2,0.0
2026-01-02 22:00:00,0.0,24.5,100,87,2.4,22,2,0.0
2026-01-02 23:00:00,0.0,24.4,100,88,3.7,23,2,0.0
2026-01-03 00:00:00,0.0,24.0,100,89,4.2,0,3,0.0
2026-01-03 01:00:00,0.0,23.6,100,90,4.2,1,3,0.0
2026-01-03 02:00:00,0.0,24.1,100,89,6.7,2,3,0.0
2026-01-03 03:00:00,0.0,23.8,100,91,4.0,3,3,0.0
2026-01-03 04:00:00,0.0,23.9,100,91,4.5,4,3,0.0
2026-01-03 05:00:00,0.0,23.8,100,91,4.5,5,3,0.0
2026-01-03 06:00:00,0.0,23.5,100,94,7.6,6,3,0.0
2026-01-03 07:00:00,0.0,23.4,100,94,5.4,7,3,0.0
2026-01-03 08:00:00,17.0,23.4,100,98,5.1,8,3,79.46569060586398
2026-01-03 09:00:00,121.0,24.5,100,94,2.9,9,3,532.943925927952
2026-01-03 10:00:00,233.0,26.0,100,85,8.1,10,3,962.9293136310736
2026-01-03 11:00:00,512.0,27.8,100,75,13.7,11,3,2312.1116434526652
2026-01-03 12:00:00,656.0,29.0,100,68,15.3,12,3,863.2523392057434
2026-01-03 13:00:00,740.0,29.8,100,64,14.5,13,3,1082.8454553816312
2026-01-03 14:00:00,572.0,28.4,100,67,13.7,14,3,1622.703514675173
2026-01-03 15:00:00,543.0,29.0,100,64,13.2,15,3,1411.8881557562331
2026-01-03 16:00:00,476.0,28.4,100,63,14.3,16,3,1168.436958323742
2026-01-03 17:00:00,337.0,28.6,99,64,11.0,17,3,859.4217710308974
2026-01-03 18:00:00,255.0,28.0,100,65,12.7,18,3,518.1163050313006
2026-01-03 19:00:00,89.0,26.7,100,69,9.4,19,3,220.6327871948686
2026-01-03 20:00:00,1.0,23.3,100,100,2.4,20,3,4.683803220550667
2026-01-03 21:00:00,0.0,23.8,100,95,8.3,21,3,0.0
2026-01-03 22:00:00,0.0,23.6,100,94,9.0,22,3,0.0
2026-01-03 23:00:00,0.0,23.5,100,94,9.4,23,3,0.0
2026-01-04 00:00:00,0.0,23.4,100,93,9.9,0,4,0.0
2026-01-04 01:00:00,0.0,23.4,100,91,8.2,1,4,0.0
2026-01-04 02:00:00,0.0,23.4,100,92,9.9,2,4,0.0
2026-01-04 03:00:00,0.0,23.2,100,92,9.1,3,4,0.0
2026-01-04 04:00:00,0.0,23.0,100,92,7.9,4,4,0.0
2026-01-04 05:00:00,0.0,23.0,100,90,8.3,5,4,0.0
2026-01-04 06:00:00,0.0,23.0,100,88,8.1,6,4,0.0
2026-01-04 07:00:00,0.0,22.6,100,89,7.6,7,4,0.0
2026-01-04 08:00:00,38.0,24.1,90,85,11.8,8,4,170.33423330430136
2026-01-04 09:00:00,243.0,26.4,99,74,11.7,9,4,830.7383854413366
2026-01-04 10:00:00,470.0,27.9,92,68,15.6,10,4,1213.976437649564
2026-01-04 11:00:00,674.0,29.0,99,64,16.5,11,4,1851.0508489848037
2026-01-04 12:00:00,815.0,29.8,100,60,17.5,12,4,444.88989134464634
2026-01-04 13:00:00,889.0,30.4,100,57,17.6,13,4,488.52135269993084
2026-01-04 14:00:00,908.0,30.5,99,57,16.7,14,4,465.5712995494236
2026-01-04 15:00:00,801.0,30.8,100,54,15.0,15,4,529.8386415975729
2026-01-04 16:00:00,660.0,29.6,99,59,14.2,16,4,687.8664297764569
2026-01-04 17:00:00,450.0,29.3,100,60,12.5,17,4,644.7058923281535
2026-01-04 18:00:00,267.0,28.0,100,65,13.4,18,4,478.67859292937976
2026-01-04 19:00:00,80.0,26.5,100,73,10.4,19,4,235.8198506475925
2026-01-04 20:00:00,1.0,25.5,100,83,7.3,20,4,4.642983315786395
2026-01-04 21:00:00,0.0,24.9,100,87,6.5,21,4,0.0
2026-01-04 22:00:00,0.0,24.5,91,89,7.8,22,4,0.0
2026-01-04 23:00:00,0.0,24.0,100,91,8.8,23,4,0.0
2026-01-05 00:00:00,0.0,23.6,99,93,8.3,0,5,0.0
2026-01-05 01:00:00,0.0,23.4,100,94,10.4,1,5,0.0
2026-01-05 02:00:00,0.0,24.0,100,94,11.2,2,5,0.0
2026-01-05 03:00:00,0.0,24.0,100,91,10.8,3,5,0.0
2026-01-05 04:00:00,0.0,23.5,100,93,9.0,4,5,0.0
2026-01-05 05:00:00,0.0,23.3,100,94,8.7,5,5,0.0
2026-01-05 06:00:00,0.0,23.0,100,93,10.0,6,5,0.0
2026-01-05 07:00:00,0.0,22.7,100,93,6.8,7,5,0.0
2026-01-05 08:00:00,30.0,24.2,100,90,8.5,8,5,134.9503353046848
2026-01-05 09:00:00,116.0,25.7,100,85,8.8,9,5,522.9760571949984
2026-01-05 10:00:00,390.0,27.7,100,76,10.9,10,5,1287.2105073529012
2026-01-05 11:00:00,532.0,29.0,97,71,9.1,11,5,2177.712622129213
2026-01-05 12:00:00,719.0,30.2,100,63,8.6,12,5,795.1132068061271
2026-01-05 13:00:00,606.0,30.4,100,62,6.7,13,5,1503.920118573757
2026-01-05 14:00:00,695.0,30.4,100,65,4.7,14,5,1501.0827072468703
2026-01-05 15:00:00,693.0,30.8,100,64,5.5,15,5,1139.652487122572
2026-01-05 16:00:00,593.0,30.4,100,63,8.7,16,5,906.8474622558514
2026-01-05 17:00:00,337.0,29.7,100,62,10.0,17,5,1122.918449657479
2026-01-05 18:00:00,171.0,28.9,100,66,10.1,18,5,631.076271782203
2026-01-05 19:00:00,57.0,27.1,100,75,9.0,19,5,238.20623700600538
2026-01-05 20:00:00,1.0,25.8,100,88,3.5,20,5,4.637307163300311
2026-01-05 21:00:00,0.0,26.0,100,86,7.1,21,5,0.0
2026-01-05 22:00:00,0.0,25.5,100,86,8.5,22,5,0.0
2026-01-05 23:00:00,0.0,25.1,100,87,9.2,23,5,0.0
2026-01-06 00:00:00,0.0,24.5,100,90,9.7,0,6,0.0
2026-01-06 01:00:00,0.0,24.4,100,91,8.0,1,6,0.0
2026-01-06 02:00:00,0.0,24.4,100,91,11.2,2,6,0.0
2026-01-06 03:00:00,0.0,24.2,100,89,9.3,3,6,0.0
2026-01-06 04:00:00,0.0,23.9,100,90,8.4,4,6,0.0
2026-01-06 05:00:00,0.0,23.9,100,91,9.4,5,6,0.0
2026-01-06 06:00:00,0.0,24.0,100,92,10.0,6,6,0.0
2026-01-06 07:00:00,0.0,24.0,100,92,9.9,7,6,0.0
2026-01-06 08:00:00,32.0,24.8,100,89,11.2,8,6,143.0316673361383
2026-01-06 09:00:00,93.0,25.7,100,86,9.7,9,6,419.84916133224266
2026-01-06 10:00:00,265.0,27.1,100,79,19.6,10,6,1041.8245169302797
2026-01-06 11:00:00,457.0,28.4,100,73,19.6,11,6,1984.9698442997374
2026-01-06 12:00:00,489.0,28.6,100,72,18.6,12,6,1383.7745865022493
2026-01-06 13:00:00,519.0,28.9,100,71,17.5,13,6,1770.4685885135207
2026-01-06 14:00:00,445.0,28.5,100,72,16.3,14,6,1514.580852390899
2026-01-06 15:00:00,451.0,28.4,100,73,15.3,15,6,1349.1824781635607
2026-01-06 16:00:00,459.0,28.5,100,70,13.1,16,6,1448.5654299496093
2026-01-06 17:00:00,318.0,27.8,100,74,14.2,17,6,918.942136576993
2026-01-06 18:00:00,201.0,27.2,99,76,12.8,18,6,690.9979167812457
2026-01-06 19:00:00,86.0,26.2,59,79,10.8,19,6,235.33094602463487
2026-01-06 20:00:00,1.0,25.9,100,83,9.5,20,6,4.635583921488491
2026-01-06 21:00:00,0.0,25.5,100,84,7.0,21,6,0.0
2026-01-06 22:00:00,0.0,25.1,100,87,8.0,22,6,0.0
2026-01-06 23:00:00,0.0,24.6,100,89,9.1,23,6,0.0
2026-01-07 00:00:00,0.0,24.1,98,92,9.0,0,7,0.0
2026-01-07 01:00:00,0.0,23.8,99,94,6.3,1,7,0.0
2026-01-07 02:00:00,0.0,23.9,100,96,11.4,2,7,0.0
2026-01-07 03:00:00,0.0,23.9,100,96,8.0,3,7,0.0
2026-01-07 04:00:00,0.0,23.5,100,99,3.6,4,7,0.0
2026-01-07 05:00:00,0.0,23.3,100,99,3.2,5,7,0.0
2026-01-07 06:00:00,0.0,23.1,100,99,4.3,6,7,0.0
2026-01-07 07:00:00,0.0,23.1,100,99,5.2,7,7,0.0
2026-01-07 08:00:00,34.0,23.5,100,100,6.3,8,7,152.0861244384134
2026-01-07 09:00:00,94.0,24.0,100,100,3.7,9,7,405.8685691470127
2026-01-07 10:00:00,133.0,24.9,100,93,9.4,10,7,597.2700305904036
2026-01-07 11:00:00,265.0,26.0,100,83,11.1,11,7,1154.3157567757344
2026-01-07 12:00:00,468.0,27.4,100,82,11.8,12,7,1308.7135966883727
2026-01-07 13:00:00,622.0,28.9,100,74,16.3,13,7,1489.161640770426
2026-01-07 14:00:00,493.0,25.9,100,87,10.3,14,7,1649.161442257627
2026-01-07 15:00:00,306.0,26.2,100,82,10.9,15,7,1088.7589906615233
2026-01-07 16:00:00,275.0,25.9,100,87,13.0,16,7,1079.3989520056225
2026-01-07 17:00:00,197.0,25.0,100,91,11.2,17,7,762.3508562054257
2026-01-07 18:00:00,187.0,25.4,100,90,13.2,18,7,524.7861238622837
2026-01-07 19:00:00,65.0,25.0,100,91,10.4,19,7,262.8443766383455
2026-01-07 20:00:00,1.0,25.0,70,89,5.2,20,7,4.652239996179845
2026-01-07 21:00:00,0.0,25.0,98,89,8.6,21,7,0.0
2026-01-07 22:00:00,0.0,24.6,100,90,11.1,22,7,0.0
2026-01-07 23:00:00,0.0,24.5,100,90,15.2,23,7,0.0
2026-01-08 00:00:00,0.0,24.6,100,87,13.8,0,8,0.0
2026-01-08 01:00:00,0.0,24.5,100,87,11.4,1,8,0.0
2026-01-08 02:00:00,0.0,24.0,100,92,6.5,2,8,0.0
2026-01-08 03:00:00,0.0,23.8,100,93,5.6,3,8,0.0
2026-01-08 04:00:00,0.0,24.0,100,92,7.1,4,8,0.0
2026-01-08 05:00:00,0.0,24.4,100,89,11.6,5,8,0.0
2026-01-08 06:00:00,0.0,24.2,100,89,12.8,6,8,0.0
2026-01-08 07:00:00,0.0,23.9,100,91,11.6,7,8,0.0
2026-01-08 08:00:00,20.0,23.6,100,95,9.3,8,8,92.4862427878019
2026-01-08 09:00:00,89.0,24.6,100,91,11.0,9,8,410.30469766395464
2026-01-08 10:00:00,272.0,25.9,100,86,11.7,10,8,1073.656845391997
2026-01-08 11:00:00,446.0,25.9,100,80,14.4,11,8,1913.365880424509
2026-01-08 12:00:00,459.0,26.5,100,80,15.6,12,8,1247.7122313370946
2026-01-08 13:00:00,592.0,27.1,100,78,18.2,13,8,1308.9883087107744
2026-01-08 14:00:00,604.0,26.8,100,80,14.2,14,8,1505.4775992555378
2026-01-08 15:00:00,668.0,28.5,100,71,17.4,15,8,1326.0579012240414
2026-01-08 16:00:00,415.0,26.5,100,82,13.0,16,8,1376.7676078122636
2026-01-08 17:00:00,381.0,27.4,100,77,15.4,17,8,1040.9453905070898
2026-01-08 18:00:00,275.0,26.6,100,76,15.1,18,8,474.59621885317654
2026-01-08 19:00:00,85.0,25.9,100,78,12.4,19,8,221.9584970464383
2026-01-08 20:00:00,1.0,25.1,100,82,11.0,20,8,4.650500037001536
2026-01-08 21:00:00,0.0,24.8,100,84,11.5,21,8,0.0
2026-01-08 22:00:00,0.0,24.5,100,84,12.2,22,8,0.0
2026-01-08 23:00:00,0.0,24.5,100,84,13.1,23,8,0.0
2026-01-09 00:00:00,0.0,24.4,100,85,12.6,0,9,0.0
2026-01-09 01:00:00,0.0,23.8,100,90,11.2,1,9,0.0
2026-01-09 02:00:00,0.0,24.2,100,87,11.7,2,9,0.0
2026-01-09 03:00:00,0.0,24.1,100,86,11.4,3,9,0.0
2026-01-09 04:00:00,0.0,24.0,100,86,11.1,4,9,0.0
2026-01-09 05:00:00,0.0,23.7,99,87,11.2,5,9,0.0
2026-01-09 06:00:00,0.0,23.8,99,86,12.2,6,9,0.0
2026-01-09 07:00:00,0.0,23.6,72,86,11.9,7,9,0.0
2026-01-09 08:00:00,22.0,24.3,89,84,10.1,8,9,97.81595155637532
2026-01-09 09:00:00,215.0,26.1,90,77,9.6,9,9,775.5876727853072
2026-01-09 10:00:00,419.0,27.3,100,71,19.3,10,9,1265.016128164432
2026-01-09 11:00:00,503.0,27.9,90,69,17.8,11,9,1883.3079300699326
2026-01-09 12:00:00,694.0,28.5,88,66,17.3,12,9,863.5848982603582
2026-01-09 13:00:00,809.0,29.3,100,63,17.0,13,9,616.1633338259144
2026-01-09 14:00:00,759.0,28.5,98,64,16.8,14,9,620.5950047275543
2026-01-09 15:00:00,530.0,28.4,87,64,16.4,15,9,1136.2271616477979
2026-01-09 16:00:00,509.0,28.1,63,65,17.2,16,9,728.2465614288667
2026-01-09 17:00:00,396.0,27.5,100,67,17.1,17,9,652.8057224493556
2026-01-09 18:00:00,240.0,26.5,97,71,14.1,18,9,568.1268290714374
2026-01-09 19:00:00,92.0,25.6,100,73,9.7,19,9,230.44840150669359
2026-01-09 20:00:00,1.0,25.1,100,79,9.9,20,9,4.650480152877667
2026-01-09 21:00:00,0.0,24.5,100,82,10.3,21,9,0.0
2026-01-09 22:00:00,0.0,24.2,100,84,9.0,22,9,0.0
2026-01-09 23:00:00,0.0,24.0,73,85,10.1,23,9,0.0
2026-01-10 00:00:00,0.0,23.8,100,85,10.1,0,10,0.0
2026-01-10 01:00:00,0.0,23.6,100,86,10.6,1,10,0.0
2026-01-10 02:00:00,0.0,23.5,95,87,8.8,2,10,0.0
2026-01-10 03:00:00,0.0,23.2,95,88,7.7,3,10,0.0
2026-01-10 04:00:00,0.0,23.2,89,88,7.0,4,10,0.0
2026-01-10 05:00:00,0.0,23.0,100,90,4.8,5,10,0.0
2026-01-10 06:00:00,0.0,23.0,100,90,3.5,6,10,0.0
2026-01-10 07:00:00,0.0,23.0,99,89,4.0,7,10,0.0
2026-01-10 08:00:00,31.0,23.4,98,90,9.1,8,10,133.66375844120742
2026-01-10 09:00:00,220.0,25.4,100,83,6.6,9,10,794.2606434089356
2026-01-10 10:00:00,415.0,26.7,97,73,13.9,10,10,1221.6289478224535
2026-01-10 11:00:00,582.0,27.9,100,66,14.2,11,10,1940.6899311923041
2026-01-10 12:00:00,753.0,29.2,95,61,13.8,12,10,473.4924366812112
2026-01-10 13:00:00,845.0,29.9,74,60,13.0,13,10,449.2124835344162
2026-01-10 14:00:00,813.0,29.6,55,60,12.4,14,10,644.7203678252081
2026-01-10 15:00:00,757.0,30.1,99,58,10.8,15,10,559.2244235805716
2026-01-10 16:00:00,692.0,29.8,80,59,11.7,16,10,446.453666684282
2026-01-10 17:00:00,445.0,28.0,69,66,13.1,17,10,532.5357594016211
2026-01-10 18:00:00,273.0,27.5,100,66,11.1,18,10,464.1461551665164
2026-01-10 19:00:00,50.0,26.5,100,68,10.5,19,10,220.92692122625624
2026-01-10 20:00:00,1.0,25.0,73,79,6.4,20,10,4.652268589605109
2026-01-10 21:00:00,0.0,24.4,100,81,6.9,21,10,0.0
2026-01-10 22:00:00,0.0,23.9,100,83,8.7,22,10,0.0
2026-01-10 23:00:00,0.0,23.3,100,86,6.8,23,10,0.0
2026-01-11 00:00:00,0.0,23.0,99,88,7.5,0,11,0.0
2026-01-11 01:00:00,0.0,22.7,100,89,7.6,1,11,0.0
2026-01-11 02:00:00,0.0,22.5,100,90,7.8,2,11,0.0
2026-01-11 03:00:00,0.0,22.6,100,89,9.9,3,11,0.0
2026-01-11 04:00:00,0.0,22.5,100,89,8.1,4,11,0.0
2026-01-11 05:00:00,0.0,22.3,100,89,7.9,5,11,0.0
2026-01-11 06:00:00,0.0,22.4,99,88,9.6,6,11,0.0
2026-01-11 07:00:00,0.0,22.1,100,88,6.9,7,11,0.0
2026-01-11 08:00:00,38.0,23.5,96,84,11.1,8,11,162.63919630095532
2026-01-11 09:00:00,231.0,25.5,80,77,9.5,9,11,808.6285325935049
2026-01-11 10:00:00,457.0,27.0,95,70,14.1,10,11,1207.4376549394403
2026-01-11 11:00:00,650.0,29.0,100,61,15.8,11,11,1926.8125541664137
2026-01-11 12:00:00,589.0,28.8,100,63,15.5,12,11,1300.1639291166666
2026-01-11 13:00:00,694.0,29.8,100,60,12.9,13,11,1384.8749477633544
2026-01-11 14:00:00,715.0,30.1,92,57,15.8,14,11,863.607847792327
2026-01-11 15:00:00,596.0,29.2,100,61,16.8,15,11,1131.5326246088475
2026-01-11 16:00:00,510.0,28.8,74,62,15.8,16,11,851.2577936688652
2026-01-11 17:00:00,370.0,28.2,26,63,15.1,17,11,810.5967496591046
2026-01-11 18:00:00,302.0,27.5,30,66,13.4,18,11,404.30732569290205
2026-01-11 19:00:00,99.0,26.2,16,67,10.7,19,11,215.35054027840167
2026-01-11 20:00:00,2.0,24.8,87,80,5.4,20,11,9.311003604067654
2026-01-11 21:00:00,0.0,24.5,59,78,8.1,21,11,0.0
2026-01-11 22:00:00,0.0,24.1,22,79,9.0,22,11,0.0
2026-01-11 23:00:00,0.0,23.6,63,82,9.8,23,11,0.0
2026-01-12 00:00:00,0.0,23.5,91,83,9.1,0,12,0.0
2026-01-12 01:00:00,0.0,23.3,51,84,10.4,1,12,0.0
2026-01-12 02:00:00,0.0,23.3,4,83,9.6,2,12,0.0
2026-01-12 03:00:00,0.0,23.0,85,85,10.5,3,12,0.0
2026-01-12 04:00:00,0.0,22.8,59,85,10.0,4,12,0.0
2026-01-12 05:00:00,0.0,22.8,99,84,10.1,5,12,0.0
2026-01-12 06:00:00,0.0,22.5,96,85,7.9,6,12,0.0
2026-01-12 07:00:00,0.0,22.4,100,86,7.8,7,12,0.0
2026-01-12 08:00:00,34.0,23.7,98,82,11.2,8,12,152.22390369945066
2026-01-12 09:00:00,227.0,25.5,100,76,11.5,9,12,804.0452605245761
2026-01-12 10:00:00,406.0,26.9,100,68,15.2,10,12,1326.5686603320894
2026-01-12 11:00:00,602.0,28.1,100,64,15.3,11,12,2036.8477079738275
2026-01-12 12:00:00,787.0,29.4,97,60,15.5,12,12,633.5619875121125
2026-01-12 13:00:00,874.0,30.4,98,56,16.1,13,12,652.4102752155989
2026-01-12 14:00:00,655.0,29.6,100,56,15.3,14,12,1589.6020948457683
2026-01-12 15:00:00,552.0,30.1,100,54,13.7,15,12,1357.8659191144648
2026-01-12 16:00:00,389.0,29.5,100,56,13.8,16,12,1284.1260419609146
2026-01-12 17:00:00,285.0,28.8,94,58,14.2,17,12,1000.4796802823456
2026-01-12 18:00:00,221.0,28.4,90,60,12.1,18,12,701.9927790903045
2026-01-12 19:00:00,89.0,27.0,70,64,9.7,19,12,224.9519621052166
2026-01-12 20:00:00,2.0,25.6,64,73,8.9,20,12,9.281534632281923
2026-01-12 21:00:00,0.0,24.9,6,79,8.8,21,12,0.0
2026-01-12 22:00:00,0.0,24.2,9,84,9.4,22,12,0.0
2026-01-12 23:00:00,0.0,23.8,24,88,11.1,23,12,0.0
2026-01-13 00:00:00,0.0,23.4,2,90,9.7,0,13,0.0
2026-01-13 01:00:00,0.0,23.0,1,92,8.5,1,13,0.0
2026-01-13 02:00:00,0.0,23.1,1,93,11.0,2,13,0.0
2026-01-13 03:00:00,0.0,23.1,16,92,10.2,3,13,0.0
2026-01-13 04:00:00,0.0,22.9,3,92,9.2,4,13,0.0
2026-01-13 05:00:00,0.0,22.8,35,92,10.1,5,13,0.0
2026-01-13 06:00:00,0.0,22.5,30,94,7.8,6,13,0.0
2026-01-13 07:00:00,0.0,22.4,94,94,7.4,7,13,0.0
2026-01-13 08:00:00,37.0,23.7,1,90,9.5,8,13,157.94365785943316
2026-01-13 09:00:00,230.0,26.1,24,80,11.8,9,13,792.082840576826
2026-01-13 10:00:00,448.0,27.8,68,72,14.6,10,13,1198.8973493008805
2026-01-13 11:00:00,620.0,29.0,100,66,12.4,11,13,1714.2751508396013
2026-01-13 12:00:00,792.0,30.1,100,61,13.0,12,13,479.58120573705406
2026-01-13 13:00:00,734.0,30.2,100,58,12.8,13,13,951.2182371979542
2026-01-13 14:00:00,719.0,30.8,100,56,12.2,14,13,906.3588643543168
2026-01-13 15:00:00,797.0,30.6,100,58,10.8,15,13,602.4756804204119
2026-01-13 16:00:00,718.0,30.5,99,57,10.6,16,13,439.6828577361125
2026-01-13 17:00:00,507.0,29.5,100,60,10.4,17,13,551.9531659853724
2026-01-13 18:00:00,296.0,28.3,100,65,11.4,18,13,433.9655428010032
2026-01-13 19:00:00,102.0,26.8,100,72,10.0,19,13,260.03149074394634
2026-01-13 20:00:00,2.0,24.9,99,90,5.6,20,13,9.307300836952452
2026-01-13 21:00:00,0.0,24.6,100,93,4.0,21,13,0.0
2026-01-13 22:00:00,0.0,24.5,85,92,4.3,22,13,0.0
2026-01-13 23:00:00,0.0,24.5,39,92,9.6,23,13,0.0
2026-01-14 00:00:00,0.0,24.4,21,91,8.9,0,14,0.0
2026-01-14 01:00:00,0.0,23.8,20,94,6.6,1,14,0.0
2026-01-14 02:00:00,0.0,23.7,100,95,9.4,2,14,0.0
2026-01-14 03:00:00,0.0,23.5,100,95,8.6,3,14,0.0
2026-01-14 04:00:00,0.0,23.3,100,96,6.4,4,14,0.0
2026-01-14 05:00:00,0.0,23.0,100,96,5.6,5,14,0.0
2026-01-14 06:00:00,0.0,22.9,100,96,5.6,6,14,0.0
2026-01-14 07:00:00,0.0,22.7,99,96,5.4,7,14,0.0
2026-01-14 08:00:00,30.0,24.1,80,93,7.2,8,14,134.27153450660157
2026-01-14 09:00:00,207.0,26.2,59,83,11.2,9,14,756.9530320211333
2026-01-14 10:00:00,454.0,28.0,100,73,14.7,10,14,1181.194504640547
2026-01-14 11:00:00,622.0,29.2,98,66,13.6,11,14,1857.541601731858
2026-01-14 12:00:00,747.0,30.0,65,63,12.4,12,14,754.1947104441816
2026-01-14 13:00:00,819.0,30.7,100,61,10.4,13,14,416.7304758278992
2026-01-14 14:00:00,826.0,30.5,98,60,11.2,14,14,649.2833490952231
2026-01-14 15:00:00,704.0,29.8,73,62,10.1,15,14,650.2162606635305
2026-01-14 16:00:00,680.0,29.7,71,64,9.6,16,14,481.18470011108633
2026-01-14 17:00:00,516.0,29.2,88,65,10.1,17,14,429.0460091916328
2026-01-14 18:00:00,295.0,28.1,54,67,11.1,18,14,409.22199725887396
2026-01-14 19:00:00,97.0,26.8,55,72,9.4,19,14,224.1148150731167
2026-01-14 20:00:00,2.0,25.4,84,81,5.9,20,14,9.288718669035791
2026-01-14 21:00:00,0.0,25.2,95,83,9.2,21,14,0.0
2026-01-14 22:00:00,0.0,24.9,96,86,8.5,22,14,0.0
2026-01-14 23:00:00,0.0,24.5,100,88,8.4,23,14,0.0
2026-01-15 00:00:00,0.0,24.1,100,89,8.7,0,15,0.0
2026-01-15 01:00:00,0.0,23.9,100,90,7.6,1,15,0.0
2026-01-15 02:00:00,0.0,23.7,100,92,9.1,2,15,0.0
2026-01-15 03:00:00,0.0,23.5,100,93,8.7,3,15,0.0
2026-01-15 04:00:00,0.0,23.5,100,92,8.6,4,15,0.0
2026-01-15 05:00:00,0.0,23.1,33,93,7.9,5,15,0.0
2026-01-15 06:00:00,0.0,22.9,92,94,8.8,6,15,0.0
2026-01-15 07:00:00,0.0,22.5,94,95,5.6,7,15,0.0
2026-01-15 08:00:00,34.0,24.0,100,92,8.2,8,15,147.52710222741717
2026-01-15 09:00:00,195.0,26.0,98,83,11.4,9,15,741.9061098965826
2026-01-15 10:00:00,434.0,27.9,100,73,11.9,10,15,1230.5371997296452
2026-01-15 11:00:00,348.0,28.2,100,71,11.3,11,15,1469.0474880876686
2026-01-15 12:00:00,665.0,29.7,98,65,11.0,12,15,1102.3935147195984
2026-01-15 13:00:00,707.0,30.5,100,62,10.7,13,15,912.6157672498305
2026-01-15 14:00:00,690.0,30.2,100,60,10.7,14,15,1252.8733606281912
2026-01-15 15:00:00,377.0,27.8,99,72,10.6,15,15,1184.424775929849
2026-01-15 16:00:00,335.0,28.4,100,70,6.3,16,15,1106.0031982022115
2026-01-15 17:00:00,408.0,29.0,100,67,8.9,17,15,627.6139073315034
2026-01-15 18:00:00,245.0,28.0,100,68,10.4,18,15,625.8948380388413
2026-01-15 19:00:00,82.0,26.9,54,74,7.7,19,15,281.4166859043384
2026-01-15 20:00:00,2.0,26.0,10,82,5.1,20,15,9.266308049251801
2026-01-15 21:00:00,0.0,25.4,49,85,6.9,21,15,0.0
2026-01-15 22:00:00,0.0,24.7,5,87,6.3,22,15,0.0
2026-01-15 23:00:00,0.0,24.5,42,88,7.1,23,15,0.0
2026-01-16 00:00:00,0.0,24.0,94,91,6.6,0,16,0.0
2026-01-16 01:00:00,0.0,23.7,90,93,6.4,1,16,0.0
2026-01-16 02:00:00,0.0,23.5,99,94,8.0,2,16,0.0
2026-01-16 03:00:00,0.0,23.3,100,96,7.6,3,16,0.0
2026-01-16 04:00:00,0.0,23.0,100,96,5.5,4,16,0.0
2026-01-16 05:00:00,0.0,23.1,99,95,7.3,5,16,0.0
2026-01-16 06:00:00,0.0,23.0,99,95,6.8,6,16,0.0
2026-01-16 07:00:00,0.0,22.6,100,96,6.2,7,16,0.0
